group_a,group_b,n_a,n_b,mean_a,mean_b,diff,cohen_d,welch_p,mwu_p,welch_p_fdr,mwu_p_fdr,significant
AVOID,ENTER_LIMIT,115,16,0.06204078939544911,0.03463363896847685,0.02740715042697226,0.06929225070566575,0.5642824675228355,0.691256703122755,0.5978059654269705,0.6912567031227551,False
AVOID,ENTER_NOW,115,17,0.06204078939544911,0.23045568485316556,-0.16841489545771646,-0.35812023266130993,0.3711137626448896,0.0432660336924848,0.5978059654269705,0.25717326798845913,False
AVOID,NEUTRAL,115,36,0.06204078939544911,0.12410206447673737,-0.06206127508128826,-0.13982667211773653,0.5146212160874091,0.08572442266281971,0.5978059654269705,0.25717326798845913,False
ENTER_LIMIT,ENTER_NOW,16,17,0.03463363896847685,0.23045568485316556,-0.1958220458846887,-0.36518396399467823,0.2953382895891103,0.28794238849112574,0.5978059654269705,0.5758847769822515,False
ENTER_LIMIT,NEUTRAL,16,36,0.03463363896847685,0.12410206447673737,-0.08946842550826052,-0.20508353412606298,0.32695704332002495,0.5129214515098568,0.5978059654269705,0.6155057418118282,False
ENTER_NOW,NEUTRAL,17,36,0.23045568485316556,0.12410206447673737,0.10635362037642819,0.1785976998001148,0.5978059654269705,0.48076159370892113,0.5978059654269705,0.6155057418118282,False
