tp_pct,sl_pct,n,n_tp,n_sl,n_timeout,total_gross_eur,total_net_eur,roi,win_rate
0.055,0.06,18,9,4,5,152.29712214222448,44.29712214222445,0.003281268306831441,0.5
0.055,0.065,18,9,4,5,137.29712214222445,29.297122142224453,0.00217015719572033,0.5
0.055,0.07,18,9,3,6,144.67487699313384,36.67487699313381,0.002716657555046949,0.5
0.055,0.075,18,9,2,7,163.17867248613624,55.17867248613622,0.004087309073047127,0.5
0.055,0.08,18,9,2,7,155.67867248613624,47.678672486136236,0.003531753517491573,0.5
0.055,0.085,18,10,1,7,253.17867248613624,145.17867248613624,0.010753975739713796,0.5555555555555556
0.055,0.09,18,10,1,7,249.42867248613624,141.42867248613624,0.010476197961936018,0.5555555555555556
0.055,0.095,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.1,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.105,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.11,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.115,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.12,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.125,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.13,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.135,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.14,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.145,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.055,0.15,18,11,0,7,358.1786724861362,250.17867248613618,0.01853175351749157,0.6111111111111112
0.06,0.01,18,4,12,2,128.01552165080386,20.01552165080387,0.0014826312333928791,0.2777777777777778
0.06,0.015,18,4,9,5,146.28514397616559,38.285143976165585,0.0028359365908270802,0.3333333333333333
0.06,0.02,18,4,9,5,112.53514397616559,4.5351439761655925,0.00033593659082708095,0.3333333333333333
0.06,0.025,18,5,7,6,154.469836590745,46.46983659074499,0.0034422101178329624,0.3888888888888889
0.06,0.03,18,5,7,6,128.219836590745,20.21983659074499,0.0014977656733885178,0.3888888888888889
0.06,0.035,18,5,7,6,101.96983659074496,-6.030163409255003,-0.00044667877105592613,0.3888888888888889
0.06,0.04,18,6,6,6,150.719836590745,42.719836590745,0.003164432340055185,0.4444444444444444
0.06,0.045,18,7,4,7,213.1948599985918,105.19485999859178,0.007792211851747539,0.5
0.06,0.05,18,7,4,7,198.1948599985918,90.19485999859178,0.006681100740636429,0.5
0.06,0.055,18,7,4,7,183.1948599985918,75.19485999859177,0.0055699896295253164,0.5
0.06,0.06,18,7,4,7,168.19485999859177,60.194859998591774,0.004458878518414205,0.5
0.06,0.065,18,7,4,7,153.1948599985918,45.194859998591774,0.0033477674073030942,0.5
0.06,0.07,18,7,3,8,160.57261484950115,52.57261484950113,0.003894267766629713,0.5
0.06,0.075,18,7,2,9,179.07641034250352,71.07641034250352,0.005264919284629891,0.5
0.06,0.08,18,7,2,9,171.57641034250352,63.57641034250353,0.004709363729074336,0.5
0.06,0.085,18,8,1,9,272.82641034250355,164.82641034250355,0.012209363729074336,0.5555555555555556
0.06,0.09,18,8,1,9,269.07641034250355,161.07641034250352,0.011931585951296557,0.5555555555555556
0.06,0.095,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.1,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.105,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.11,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.115,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.12,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.125,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.13,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.135,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.14,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.145,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.06,0.15,18,9,0,9,381.5764103425036,273.5764103425035,0.02026491928462989,0.6111111111111112
0.065,0.01,18,3,13,2,86.76552165080386,-21.23447834919613,-0.0015729243221626764,0.2222222222222222
0.065,0.015,18,3,10,5,101.28514397616559,-6.714856023834415,-0.000497396742506253,0.2777777777777778
0.065,0.02,18,3,9,6,66.75646147203733,-41.24353852796266,-0.0030550769279972345,0.2777777777777778
0.065,0.025,18,4,7,7,112.44115408661673,4.441154086616727,0.0003289743767864242,0.3333333333333333
0.065,0.03,18,4,7,7,86.19115408661673,-21.808845913383273,-0.0016154700676580202,0.3333333333333333
0.065,0.035,18,4,7,7,59.941154086616706,-48.05884591338326,-0.0035599145121024637,0.3333333333333333
0.065,0.04,18,4,6,8,100.89009203527598,-7.109907964724002,-0.000526659849238815,0.3888888888888889
0.065,0.045,18,5,4,9,167.11511544312276,59.115115443122775,0.004378897440231316,0.4444444444444444
0.065,0.05,18,5,4,9,152.11511544312276,44.115115443122775,0.0032677863291202054,0.4444444444444444
0.065,0.055,18,5,4,9,137.1151154431228,29.115115443122775,0.0021566752180090945,0.4444444444444444
0.065,0.06,18,5,4,9,122.11511544312276,14.115115443122775,0.0010455641068979834,0.4444444444444444
0.065,0.065,18,5,4,9,107.11511544312276,-0.8848845568772248,-6.554700421312776e-05,0.4444444444444444
0.065,0.07,18,5,3,10,114.49287029403214,6.49287029403213,0.00048095335511349113,0.4444444444444444
0.065,0.075,18,5,2,11,132.99666578703452,24.99666578703453,0.001851604873113669,0.4444444444444444
0.065,0.08,18,5,2,11,125.49666578703452,17.49666578703453,0.0012960493175581133,0.4444444444444444
0.065,0.085,18,6,1,11,230.4966657870345,122.49666578703452,0.00907382709533589,0.5
0.065,0.09,18,6,1,11,226.7466657870345,118.74666578703452,0.008796049317558112,0.5
0.065,0.095,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.1,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.105,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.11,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.115,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.12,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.125,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.13,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.135,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.14,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.145,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.065,0.15,18,7,0,11,342.9966657870345,234.9966657870345,0.017407160428669223,0.5555555555555556
0.07,0.01,18,2,14,2,38.015521650803876,-69.98447834919614,-0.005184035433273788,0.16666666666666666
0.07,0.015,18,2,11,5,48.78514397616559,-59.21485602383438,-0.0043862856313951395,0.2222222222222222
0.07,0.02,18,2,10,6,10.50646147203733,-97.49353852796267,-0.0072217435946639015,0.2222222222222222
0.07,0.025,18,3,8,7,56.19115408661675,-51.80884591338325,-0.0038376922898802407,0.2777777777777778
0.07,0.03,18,3,8,7,26.19115408661675,-81.80884591338327,-0.006059914512102464,0.2777777777777778
0.07,0.035,18,3,8,7,-3.8088459133832693,-111.80884591338324,-0.008282136734324685,0.2777777777777778
0.07,0.04,18,3,7,8,33.390092035276005,-74.60990796472399,-0.0055266598492388136,0.3333333333333333
0.07,0.045,18,4,5,9,99.61511544312282,-8.384884556877196,-0.0006211025597686812,0.3888888888888889
0.07,0.05,18,5,4,9,170.86511544312282,62.86511544312281,0.004656675218009097,0.4444444444444444
0.07,0.055,18,5,4,9,155.86511544312282,47.86511544312281,0.003545564106897986,0.4444444444444444
0.07,0.06,18,5,4,9,140.86511544312282,32.86511544312281,0.002434452995786875,0.4444444444444444
0.07,0.065,18,5,4,9,125.86511544312282,17.86511544312281,0.0013233418846757639,0.4444444444444444
0.07,0.07,18,5,3,10,133.24287029403217,25.24287029403218,0.0018698422440023837,0.4444444444444444
0.07,0.075,18,5,2,11,151.74666578703454,43.74666578703455,0.0032404937620025592,0.4444444444444444
0.07,0.08,18,5,2,11,144.24666578703454,36.24666578703455,0.002684938206447004,0.4444444444444444
0.07,0.085,18,6,1,11,252.99666578703452,144.99666578703454,0.010740493762002559,0.5
0.07,0.09,18,6,1,11,249.24666578703452,141.24666578703454,0.01046271598422478,0.5
0.07,0.095,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.1,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.105,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.11,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.115,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.12,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.125,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.13,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.135,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.14,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.145,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.07,0.15,18,7,0,11,369.24666578703466,261.2466657870346,0.019351604873113673,0.5555555555555556
0.075,0.01,18,1,14,3,16.61603971644528,-91.38396028355473,-0.006769182243226276,0.16666666666666666
0.075,0.015,18,1,11,6,27.385662041806995,-80.614337958193,-0.00597143244134763,0.2222222222222222
0.075,0.02,18,1,10,7,-10.893020462321264,-118.89302046232126,-0.00880689040461639,0.2222222222222222
0.075,0.025,18,2,8,8,38.541672152258144,-69.45832784774186,-0.005145061322054952,0.2777777777777778
0.075,0.03,18,2,8,8,8.54167215225814,-99.45832784774186,-0.007367283544277174,0.2777777777777778
0.075,0.035,18,2,8,8,-21.45832784774189,-129.45832784774186,-0.009589505766499397,0.2777777777777778
0.075,0.04,18,2,7,9,15.740610100917408,-92.2593898990826,-0.006834028881413526,0.3333333333333333
0.075,0.045,18,3,5,10,85.7156335087642,-22.284366491235815,-0.001650693814165616,0.3888888888888889
0.075,0.05,18,4,4,10,160.71563350876417,52.715633508764185,0.00390486174138994,0.4444444444444444
0.075,0.055,18,4,4,10,145.7156335087642,37.715633508764185,0.0027937506302788285,0.4444444444444444
0.075,0.06,18,4,4,10,130.7156335087642,22.715633508764185,0.0016826395191677174,0.4444444444444444
0.075,0.065,18,4,4,10,115.7156335087642,7.715633508764185,0.0005715284080566063,0.4444444444444444
0.075,0.07,18,4,3,11,123.09338835967355,15.093388359673554,0.0011180287673832263,0.4444444444444444
0.075,0.075,18,4,2,12,141.59718385267595,33.59718385267594,0.002488680285383403,0.4444444444444444
0.075,0.08,18,4,2,12,134.09718385267595,26.09718385267594,0.0019331247298278475,0.4444444444444444
0.075,0.085,18,5,1,12,246.5971838526759,138.59718385267593,0.01026645806316118,0.5
0.075,0.09,18,5,1,12,242.8471838526759,134.84718385267593,0.009988680285383402,0.5
0.075,0.095,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.1,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.105,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.11,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.115,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.12,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.125,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.13,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.135,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.14,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.145,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.075,0.15,18,6,0,12,366.597183852676,258.5971838526759,0.019155346952050067,0.5555555555555556
0.08,0.01,18,1,14,3,20.36603971644528,-87.63396028355473,-0.006491404465448498,0.16666666666666666
0.08,0.015,18,1,11,6,31.135662041806995,-76.864337958193,-0.005693654663569852,0.2222222222222222
0.08,0.02,18,1,10,7,-7.143020462321278,-115.14302046232126,-0.008529112626838612,0.2222222222222222
0.08,0.025,18,2,8,8,46.041672152258144,-61.95832784774185,-0.004589505766499396,0.2777777777777778
0.08,0.03,18,2,8,8,16.041672152258144,-91.95832784774186,-0.006811727988721619,0.2777777777777778
0.08,0.035,18,2,8,8,-13.958327847741892,-121.95832784774186,-0.009033950210943841,0.2777777777777778
0.08,0.04,18,2,7,9,23.240610100917394,-84.7593898990826,-0.0062784733258579705,0.3333333333333333
0.08,0.045,18,3,5,10,96.9656335087642,-11.034366491235815,-0.0008173604808322826,0.3888888888888889
0.08,0.05,18,4,4,10,175.71563350876417,67.7156335087642,0.005015972852501052,0.4444444444444444
0.08,0.055,18,4,4,10,160.71563350876417,52.715633508764185,0.00390486174138994,0.4444444444444444
0.08,0.06,18,4,4,10,145.7156335087642,37.715633508764185,0.0027937506302788285,0.4444444444444444
0.08,0.065,18,4,4,10,130.7156335087642,22.715633508764185,0.0016826395191677174,0.4444444444444444
0.08,0.07,18,4,3,11,138.09338835967355,30.093388359673558,0.002229139878494338,0.4444444444444444
0.08,0.075,18,4,2,12,156.59718385267595,48.59718385267594,0.003599791396494514,0.4444444444444444
0.08,0.08,18,4,2,12,149.09718385267595,41.09718385267594,0.0030442358409389584,0.4444444444444444
0.08,0.085,18,5,1,12,265.3471838526759,157.3471838526759,0.011655346952050066,0.5
0.08,0.09,18,5,1,12,261.5971838526759,153.5971838526759,0.011377569174272288,0.5
0.08,0.095,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.1,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.105,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.11,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.115,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.12,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.125,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.13,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.135,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.14,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.145,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.08,0.15,18,6,0,12,389.0971838526759,281.097183852676,0.020822013618716738,0.5555555555555556
0.085,0.01,18,1,14,3,24.116039716445286,-83.88396028355473,-0.006213626687670721,0.16666666666666666
0.085,0.015,18,1,11,6,34.885662041806995,-73.114337958193,-0.005415876885792074,0.2222222222222222
0.085,0.02,18,1,10,7,-3.393020462321264,-111.39302046232123,-0.008251334849060833,0.2222222222222222
0.085,0.025,18,2,8,8,53.54167215225816,-54.45832784774185,-0.004033950210943841,0.2777777777777778
0.085,0.03,18,2,8,8,23.54167215225816,-84.45832784774186,-0.006256172433166064,0.2777777777777778
0.085,0.035,18,2,8,8,-6.458327847741877,-114.45832784774186,-0.008478394655388286,0.2777777777777778
0.085,0.04,18,2,7,9,30.740610100917408,-77.25938989908258,-0.005722917770302413,0.3333333333333333
0.085,0.045,18,3,5,10,108.21563350876423,0.21563350876419918,1.5972852501051792e-05,0.3888888888888889
0.085,0.05,18,4,4,10,190.71563350876417,82.71563350876423,0.006127083963612165,0.4444444444444444
0.085,0.055,18,4,4,10,175.7156335087642,67.7156335087642,0.005015972852501052,0.4444444444444444
0.085,0.06,18,4,4,10,160.7156335087642,52.71563350876421,0.0039048617413899415,0.4444444444444444
0.085,0.065,18,4,4,10,145.71563350876423,37.71563350876421,0.0027937506302788307,0.4444444444444444
0.085,0.07,18,4,3,11,153.09338835967355,45.09338835967358,0.0033402509896054504,0.4444444444444444
0.085,0.075,18,4,2,12,171.59718385267595,63.597183852675975,0.004710902507605628,0.4444444444444444
0.085,0.08,18,4,2,12,164.09718385267595,56.09718385267597,0.0041553469520500715,0.4444444444444444
0.085,0.085,18,5,1,12,284.097183852676,176.09718385267593,0.013044235840938957,0.5
0.085,0.09,18,5,1,12,280.347183852676,172.34718385267593,0.012766458063161179,0.5
0.085,0.095,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.1,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.105,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.11,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.115,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.12,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.125,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.13,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.135,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.14,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.145,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.085,0.15,18,6,0,12,411.59718385267604,303.5971838526761,0.022488680285383415,0.5555555555555556
0.09,0.01,18,1,14,3,27.86603971644528,-80.13396028355473,-0.005935848909892943,0.16666666666666666
0.09,0.015,18,1,11,6,38.635662041806995,-69.364337958193,-0.005138099108014296,0.2222222222222222
0.09,0.02,18,1,10,7,0.35697953767873614,-107.64302046232126,-0.007973557071283057,0.2222222222222222
0.09,0.025,18,2,8,8,61.041672152258144,-46.95832784774186,-0.0034783946553882863,0.2777777777777778
0.09,0.03,18,2,8,8,31.041672152258144,-76.95832784774186,-0.005700616877610508,0.2777777777777778
0.09,0.035,18,2,8,8,1.0416721522581085,-106.95832784774186,-0.00792283909983273,0.2777777777777778
0.09,0.04,18,2,7,9,38.240610100917394,-69.7593898990826,-0.00516736221474686,0.3333333333333333
0.09,0.045,18,3,5,10,119.4656335087642,11.465633508764185,0.0008493061858343841,0.3888888888888889
0.09,0.05,18,4,4,10,205.71563350876414,97.71563350876417,0.007238195074723272,0.4444444444444444
0.09,0.055,18,4,4,10,190.71563350876414,82.7156335087642,0.006127083963612163,0.4444444444444444
0.09,0.06,18,4,4,10,175.71563350876414,67.71563350876417,0.005015972852501049,0.4444444444444444
0.09,0.065,18,4,4,10,160.71563350876417,52.71563350876417,0.0039048617413899385,0.4444444444444444
0.09,0.07,18,4,3,11,168.09338835967353,60.09338835967357,0.0044513621007165605,0.4444444444444444
0.09,0.075,18,4,2,12,186.59718385267593,78.59718385267595,0.005822013618716738,0.4444444444444444
0.09,0.08,18,4,2,12,179.09718385267593,71.09718385267595,0.005266458063161182,0.4444444444444444
0.09,0.085,18,5,1,12,302.847183852676,194.8471838526759,0.014433124729827844,0.5
0.09,0.09,18,5,1,12,299.097183852676,191.0971838526759,0.014155346952050066,0.5
0.09,0.095,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.1,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.105,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.11,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.115,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.12,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.125,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.13,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.135,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.14,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.145,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.09,0.15,18,6,0,12,434.0971838526759,326.097183852676,0.024155346952050072,0.5555555555555556
0.095,0.01,18,1,14,3,31.616039716445286,-76.38396028355473,-0.005658071132115165,0.16666666666666666
0.095,0.015,18,1,11,6,42.385662041806995,-65.614337958193,-0.004860321330236519,0.2222222222222222
0.095,0.02,18,1,10,7,4.106979537678736,-103.89302046232126,-0.007695779293505279,0.2222222222222222
0.095,0.025,18,2,8,8,68.54167215225814,-39.45832784774186,-0.0029228390998327306,0.2777777777777778
0.095,0.03,18,2,8,8,38.541672152258144,-69.45832784774186,-0.005145061322054952,0.2777777777777778
0.095,0.035,18,2,8,8,8.541672152258112,-99.45832784774186,-0.007367283544277174,0.2777777777777778
0.095,0.04,18,2,7,9,45.740610100917394,-62.2593898990826,-0.0046118066591913035,0.3333333333333333
0.095,0.045,18,3,5,10,130.7156335087642,22.715633508764185,0.0016826395191677174,0.3888888888888889
0.095,0.05,18,4,4,10,220.71563350876414,112.71563350876417,0.008349306185834383,0.4444444444444444
0.095,0.055,18,4,4,10,205.71563350876414,97.71563350876417,0.007238195074723272,0.4444444444444444
0.095,0.06,18,4,4,10,190.71563350876414,82.7156335087642,0.006127083963612163,0.4444444444444444
0.095,0.065,18,4,4,10,175.71563350876414,67.71563350876417,0.005015972852501049,0.4444444444444444
0.095,0.07,18,4,3,11,183.09338835967353,75.09338835967355,0.005562473211827671,0.4444444444444444
0.095,0.075,18,4,2,12,201.5971838526759,93.59718385267594,0.006933124729827847,0.4444444444444444
0.095,0.08,18,4,2,12,194.0971838526759,86.09718385267595,0.006377569174272293,0.4444444444444444
0.095,0.085,18,5,1,12,321.5971838526759,213.5971838526759,0.015822013618716733,0.5
0.095,0.09,18,5,1,12,317.8471838526759,209.8471838526759,0.015544235840938956,0.5
0.095,0.095,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.1,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.105,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.11,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.115,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.12,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.125,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.13,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.135,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.14,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.145,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.095,0.15,18,6,0,12,456.5971838526759,348.597183852676,0.02582201361871674,0.5555555555555556
0.1,0.01,18,1,14,3,35.366039716445286,-72.63396028355473,-0.005380293354337387,0.16666666666666666
0.1,0.015,18,1,11,6,46.135662041806995,-61.864337958193,-0.004582543552458741,0.2222222222222222
0.1,0.02,18,1,10,7,7.856979537678736,-100.14302046232126,-0.007418001515727501,0.2222222222222222
0.1,0.025,18,2,8,8,76.04167215225814,-31.958327847741863,-0.002367283544277175,0.2777777777777778
0.1,0.03,18,2,8,8,46.041672152258144,-61.95832784774185,-0.004589505766499396,0.2777777777777778
0.1,0.035,18,2,8,8,16.041672152258112,-91.95832784774186,-0.006811727988721619,0.2777777777777778
0.1,0.04,18,2,7,9,53.240610100917394,-54.7593898990826,-0.004056251103635748,0.3333333333333333
0.1,0.045,18,3,5,10,141.9656335087642,33.965633508764185,0.0025159728525010507,0.3888888888888889
0.1,0.05,18,4,4,10,235.71563350876414,127.71563350876417,0.009460417296945495,0.4444444444444444
0.1,0.055,18,4,4,10,220.71563350876414,112.71563350876417,0.008349306185834383,0.4444444444444444
0.1,0.06,18,4,4,10,205.71563350876414,97.71563350876417,0.007238195074723272,0.4444444444444444
0.1,0.065,18,4,4,10,190.71563350876414,82.7156335087642,0.006127083963612163,0.4444444444444444
0.1,0.07,18,4,3,11,198.09338835967353,90.09338835967355,0.006673584322938781,0.4444444444444444
0.1,0.075,18,4,2,12,216.5971838526759,108.59718385267593,0.008044235840938958,0.4444444444444444
0.1,0.08,18,4,2,12,209.0971838526759,101.09718385267593,0.007488680285383402,0.4444444444444444
0.1,0.085,18,5,1,12,340.347183852676,232.34718385267595,0.017210902507605628,0.5
0.1,0.09,18,5,1,12,336.597183852676,228.59718385267595,0.016933124729827848,0.5
0.1,0.095,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.1,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.105,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.11,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.115,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.12,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.125,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.13,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.135,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.14,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
0.1,0.145,18,6,0,12,479.0971838526759,371.097183852676,0.027488680285383406,0.5555555555555556
